Directory,Filename,BarcodeLocation,BarcodeCity,BarcodeState,ProcessRekognition,Colour,Rating,Orientation,Tags
\HJMIRAQ6Fi,HJMIRAQ6Fi 070.JPG,357,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 071.JPG,357,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 072.JPG,357,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 073.JPG,357,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 074.JPG,357,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 075.JPG,357,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 076.JPG,357,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 077.JPG,357,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 078.JPG,357,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 079.JPG,357,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 080.JPG,357,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 081.JPG,357,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 082.JPG,357,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 083.JPG,357,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 084.JPG,357,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 085.JPG,357,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 086.JPG,362,,,FALSE,Green,5,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 087.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 088.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 089.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 090.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 091.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 092.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 093.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 094.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 095.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 096.JPG,362,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 097.JPG,362,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 098.JPG,362,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 099.JPG,362,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 100.JPG,362,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 101.JPG,362,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 102.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 103.JPG,362,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 104.JPG,362,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 105.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 106.JPG,362,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 107.JPG,362,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 108.JPG,354,,,FALSE,Green,5,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 109.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 110.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 111.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 112.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 113.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 114.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 115.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 116.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 117.JPG,354,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 118.JPG,354,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 119.JPG,354,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 120.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 121.JPG,354,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 122.JPG,354,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 123.JPG,354,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 124.JPG,354,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 125.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 126.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 127.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 128.JPG,354,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 129.JPG,354,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 130.JPG,354,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 131.JPG,372,,,TRUE,Green,5,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 132.JPG,372,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 133.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 134.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 135.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 136.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 137.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 138.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 139.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 140.JPG,372,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 141.JPG,372,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 142.JPG,372,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 143.JPG,372,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 144.JPG,372,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 145.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 146.JPG,372,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 147.JPG,372,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 148.JPG,372,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 149.JPG,372,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 150.JPG,372,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 151.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 152.JPG,372,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 153.JPG,372,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 154.JPG,379,,,FALSE,Green,5,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 155.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 156.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 157.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 158.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 159.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 160.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 161.JPG,379,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 162.JPG,379,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 163.JPG,379,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 164.JPG,379,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 165.JPG,379,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 166.JPG,379,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 167.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 168.JPG,379,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 169.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 170.JPG,379,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 171.JPG,367,,,TRUE,Green,5,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 172.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 173.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 174.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 175.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 176.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 177.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 178.JPG,367,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 179.JPG,367,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 180.JPG,367,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 181.JPG,367,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 182.JPG,367,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 183.JPG,367,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 184.JPG,367,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 185.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 186.JPG,367,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 187.JPG,367,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 188.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 189.JPG,367,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 190.JPG,367,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 191.JPG,367,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 192.JPG,378,,,FALSE,Green,5,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 193.JPG,378,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 194.JPG,378,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 195.JPG,378,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 196.JPG,378,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 197.JPG,378,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 198.JPG,378,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 199.JPG,378,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 200.JPG,378,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 201.JPG,378,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 202.JPG,378,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 203.JPG,378,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 204.JPG,378,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 205.JPG,378,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 206.JPG,378,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 207.JPG,378,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 208.JPG,378,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 209.JPG,378,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 210.JPG,376,,,FALSE,Green,5,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 211.JPG,376,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 212.JPG,376,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 213.JPG,376,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 214.JPG,376,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 215.JPG,376,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 216.JPG,376,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 217.JPG,376,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 218.JPG,376,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 219.JPG,376,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 220.JPG,376,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 221.JPG,376,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 222.JPG,376,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 223.JPG,376,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 224.JPG,376,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 225.JPG,376,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 226.JPG,376,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 227.JPG,376,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 228.JPG,376,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 229.JPG,370,,,TRUE,Green,5,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 230.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 231.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 232.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 233.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 234.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 235.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 236.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 237.JPG,370,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 238.JPG,370,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 239.JPG,370,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 240.JPG,370,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 241.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 242.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 243.JPG,370,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 244.JPG,370,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 245.JPG,370,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 246.JPG,370,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 247.JPG,370,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 248.JPG,375,,,FALSE,Green,5,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 249.JPG,375,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 250.JPG,375,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 251.JPG,375,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 252.JPG,375,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 253.JPG,375,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 254.JPG,375,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 255.JPG,375,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 256.JPG,375,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 257.JPG,375,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 258.JPG,375,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 259.JPG,375,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 260.JPG,375,,,TRUE,Blue,,Portrait,
\HJMIRAQ6Fi,HJMIRAQ6Fi 261.JPG,375,,,TRUE,Purple,,Portrait,"RekognitionShotTooCloseShotTooWideFail,RekognitionSharpnessFail"
\HJMIRAQ6Fi,HJMIRAQ6Fi 262.JPG,375,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 263.JPG,375,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 264.JPG,375,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 265.JPG,375,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQ6Fi,HJMIRAQ6Fi 266.JPG,375,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 267.JPG,375,,,FALSE,,,Landscape,
\HJMIRAQ6Fi,HJMIRAQ6Fi 268.JPG,375,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 001.JPG,28,,,TRUE,Green,5,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 002.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 003.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 004.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 005.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 006.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 007.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 008.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 009.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 010.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 011.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 012.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 013.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 014.JPG,28,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 015.JPG,28,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 016.JPG,28,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 017.JPG,28,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 018.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 019.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 020.JPG,28,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 021.JPG,28,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 022.JPG,28,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 023.JPG,28,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 024.JPG,28,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 025.JPG,28,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 026.JPG,28,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 027.JPG,28,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 028.JPG,28,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 029.JPG,23,,,TRUE,Green,5,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 030.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 031.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 032.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 033.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 034.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 035.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 036.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 037.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 038.JPG,23,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 039.JPG,23,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 040.JPG,23,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 041.JPG,23,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 042.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 043.JPG,23,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 044.JPG,23,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 045.JPG,23,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 046.JPG,23,,,TRUE,,,Portrait,RekognitionShotTooCloseShotTooWideFail
\HJMIRAQRECFi,HJMIRAQRECFi 047.JPG,23,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 048.JPG,23,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 049.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 050.JPG,23,,,FALSE,,,Landscape,
\HJMIRAQRECFi,HJMIRAQRECFi 051.JPG,23,,,TRUE,Blue,,Portrait,
\HJMIRAQRECFi,HJMIRAQRECFi 052.JPG,24,,,TRUE,Green,5,Portrait,
